Links,Links
Search,Search
"New Customers","New Customers"
"Creating an account has many benefits: check out faster, keep more than one address, track orders and more.","Creating an account has many benefits: check out faster, keep more than one address, track orders and more."
"Create an Account","Create an Account"
"* Required Fields","* Required Fields"
Email,Email
Password,Password
"Sign In","Sign In"
"Forgot Your Password?","Forgot Your Password?"
"New to Neon Rose?","New to Neon Rose?"
"Well first off, welcome! why not make your life easier and save your stuff once.","Well first off, welcome! why not make your life easier and save your stuff once."
Join,Join
"Get In","Get In"
"Opps...Forgot Your Password?","Opps...Forgot Your Password?"
"We can't find products matching the selection.","We can't find products matching the selection."
"Add to Bag","Add to Bag"
"In stock","In stock"
"Out of stock","Out of stock"
"Add to Wish List","Add to Wish List"
"Add to Compare","Add to Compare"
"Learn More","Learn More"
"Related Products","Related Products"
"We found other products you might like!","We found other products you might like!"
"More Choices:","More Choices:"
"New Products","New Products"
"Items %1-%2 of %3","Items %1-%2 of %3"
"%1 Item","%1 Item"
"%1 Items","%1 Items"
Show,Show
"per page","per page"
"Sort By","Sort By"
"Set Ascending Direction","Set Ascending Direction"
"Set Descending Direction","Set Descending Direction"
"View as","View as"
Qty,Qty
Loading...,Loading...
Change,Change
Delete,Delete
"Compatible file extensions to upload","Compatible file extensions to upload"
"Maximum image width","Maximum image width"
px.,px.
"Maximum image height","Maximum image height"
"Maximum number of characters:","Maximum number of characters:"
none,none
Overview,Overview
