"Cron for magento is not running. To setup a cron job follow the <a target=""_blank"" href=""%1"">link</a>","Cron for magento is not running. To setup a cron job follow the <a target=""_blank"" href=""%1"">link</a>"
"Disallowed file type.","Disallowed file type."
Module,Module
"Installed Version","Installed Version"
"Latest Version","Latest Version"
"<span class=""mirasvit-logo"">Mirasvit Extensions</span>","<span class=""mirasvit-logo"">Mirasvit Extensions</span>"
Developer,Developer
"Include Font Awesome","Include Font Awesome"
